================================================================================
LOAN CASHFLOW ANALYSIS: PORT_003
Generated: 2025-09-03 01:55:19
================================================================================
Borrower: LimaTech BV
Sector: Semicap Supply Chain | Geography: Europe
Principal: $65,000,000
Rate Type: fixed
Fixed Rate: 5.00%
Credit Rating: BB-
Default Probability: 3.50%
LTV: 70.0% | DSCR: 1.40x
Prepayment Penalty: 1.50%
Seniority: Subordinated
Collateral: Unsecured

PORTFOLIO METRICS:
IRR (base): 5.50%
IRR (adjusted): 4.40%
MOIC: 1.187x

================================================================================
DETAILED CASHFLOW SCHEDULE
========================================================================================================================
        Date |  Outstanding |  BaseRate |   Spread |    AllIn |   Interest |  Principal |  PrepayAmt |  PrepayPen | DefaultLoss |   Recovery |      NetCF
------------------------------------------------------------------------------------------------------------------------
  2023-01-31 | $65,000,000 |    0.050 |    0.000 |    0.050 | $        0 | $-65,000,000 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $-65,342,604
  2023-02-28 | $64,342,695 |    0.050 |    0.000 |    0.050 | $  249,315 | $   657,305 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   564,016
  2023-03-31 | $63,694,463 |    0.050 |    0.000 |    0.050 | $  273,236 | $   648,232 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,864
  2023-04-30 | $63,039,664 |    0.050 |    0.000 |    0.050 | $  261,758 | $   654,800 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   573,953
  2023-05-31 | $62,385,954 |    0.050 |    0.000 |    0.050 | $  267,703 | $   653,710 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,808
  2023-06-30 | $61,725,721 |    0.050 |    0.000 |    0.050 | $  256,381 | $   660,233 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,009
  2023-07-31 | $61,066,488 |    0.050 |    0.000 |    0.050 | $  262,123 | $   659,234 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,752
  2023-08-31 | $60,404,455 |    0.050 |    0.000 |    0.050 | $  259,323 | $   662,033 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,752
  2023-09-30 | $59,735,967 |    0.050 |    0.000 |    0.050 | $  248,237 | $   668,487 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,121
  2023-10-31 | $59,068,340 |    0.050 |    0.000 |    0.050 | $  253,673 | $   667,627 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,696
  2023-11-30 | $58,394,306 |    0.050 |    0.000 |    0.050 | $  242,747 | $   674,034 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,177
  2023-12-31 | $57,721,038 |    0.050 |    0.000 |    0.050 | $  247,976 | $   673,268 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,640
  2024-01-31 | $57,044,911 |    0.050 |    0.000 |    0.050 | $  245,117 | $   676,127 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,640
  2024-02-29 | $56,358,973 |    0.050 |    0.000 |    0.050 | $  226,617 | $   685,938 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   569,951
  2024-03-31 | $55,677,175 |    0.050 |    0.000 |    0.050 | $  239,333 | $   681,798 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,526
  2024-04-30 | $54,989,092 |    0.050 |    0.000 |    0.050 | $  228,810 | $   688,083 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,289
  2024-05-31 | $54,301,534 |    0.050 |    0.000 |    0.050 | $  233,515 | $   687,558 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,470
  2024-06-30 | $53,607,741 |    0.050 |    0.000 |    0.050 | $  223,157 | $   693,793 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,345
  2024-07-31 | $52,914,374 |    0.050 |    0.000 |    0.050 | $  227,649 | $   693,367 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,413
  2024-08-31 | $52,218,062 |    0.050 |    0.000 |    0.050 | $  224,705 | $   696,312 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,413
  2024-09-30 | $51,515,593 |    0.050 |    0.000 |    0.050 | $  214,595 | $   702,469 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,459
  2024-10-31 | $50,813,398 |    0.050 |    0.000 |    0.050 | $  218,765 | $   702,195 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,355
  2024-11-30 | $50,105,100 |    0.050 |    0.000 |    0.050 | $  208,822 | $   708,298 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,516
  2024-12-31 | $49,396,973 |    0.050 |    0.000 |    0.050 | $  212,775 | $   708,127 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,298
  2025-01-31 | $48,685,839 |    0.050 |    0.000 |    0.050 | $  209,768 | $   711,134 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,298
  2025-02-28 | $47,962,652 |    0.050 |    0.000 |    0.050 | $  186,740 | $   723,187 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   567,323
  2025-03-31 | $47,245,600 |    0.050 |    0.000 |    0.050 | $  203,677 | $   717,052 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,125
  2025-04-30 | $46,522,583 |    0.050 |    0.000 |    0.050 | $  194,160 | $   723,017 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,573
  2025-05-31 | $45,799,474 |    0.050 |    0.000 |    0.050 | $  197,562 | $   723,109 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,067
  2025-06-30 | $45,070,456 |    0.050 |    0.000 |    0.050 | $  188,217 | $   729,018 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,631
  2025-07-31 | $44,341,238 |    0.050 |    0.000 |    0.050 | $  191,395 | $   729,218 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,009
  2025-08-31 | $43,608,923 |    0.050 |    0.000 |    0.050 | $  188,298 | $   732,315 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   578,009
  2025-09-30 | $42,870,788 |    0.050 |    0.000 |    0.050 | $  179,215 | $   738,136 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,746
  2025-10-31 | $42,132,287 |    0.050 |    0.000 |    0.050 | $  182,054 | $   738,501 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   577,951
  2025-11-30 | $41,388,025 |    0.050 |    0.000 |    0.050 | $  173,146 | $   744,262 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   574,804
  2025-12-31 | $40,643,285 |    0.050 |    0.000 |    0.050 | $  175,757 | $   744,739 | $  270,833 | $    4,062 | $   189,583 | $  113,750 | $   577,892
